Branch Code,Credit Card No,DAY,Document Index (generated),Month,Transaction Id,Transaction Type,Year,Cust Ssn,Transaction Value
19,4210653383785923,23,16334,2,16334,Test,2018,123456919,1.84
131,4210653383785923,9,16335,5,16335,Bills,2018,123456919,71.5
119,4210653383785923,14,16336,6,16336,Grocery,2018,123456919,55.02
21,4210653383785923,26,16337,5,16337,Bills,2018,123456919,83.37
173,4210653383785923,13,16338,4,16338,Gas,2018,123456919,11.38
75,4210653383785923,14,16339,8,16339,Education,2018,123456919,95.34
89,4210653383785923,11,16340,4,16340,Gas,2018,123456919,91.81
19,4210653383785923,11,16341,6,16341,Healthcare,2018,123456919,94.78
67,4210653383785923,12,16342,10,16342,Gas,2018,123456919,75.41
57,4210653383785923,10,16343,9,16343,Education,2018,123456919,1.69
107,4210653383785923,6,16344,4,16344,Grocery,2018,123456919,87.94
175,4210653383785923,23,16345,8,16345,Grocery,2018,123456919,53.91
168,4210653383785923,2,16346,1,16346,Education,2018,123456919,57.74
117,4210653383785923,13,16347,12,16347,Healthcare,2018,123456919,8.64
38,4210653383785923,12,16348,5,16348,Education,2018,123456919,76.43
25,4210653383785923,17,16349,8,16349,Healthcare,2018,123456919,59.36
117,4210653383785923,5,16350,7,16350,Grocery,2018,123456919,57.37
31,4210653383785923,19,16351,7,16351,Test,2018,123456919,95.23
125,4210653383785923,17,16352,6,16352,Grocery,2018,123456919,41.84
117,4210653383785923,17,16353,7,16353,Healthcare,2018,123456919,8.36
4,4210653383785923,27,16354,8,16354,Gas,2018,123456919,53.05
28,4210653383785923,6,16355,5,16355,Grocery,2018,123456919,90.03
45,4210653383785923,8,16356,7,16356,Entertainment,2018,123456919,37.32
93,4210653383785923,24,16357,3,16357,Education,2018,123456919,57.76
32,4210653383785923,25,16358,7,16358,Test,2018,123456919,57.05
22,4210653383785923,20,16359,4,16359,Entertainment,2018,123456919,25.12
79,4210653383785923,16,16360,6,16360,Gas,2018,123456919,30.52
118,4210653383785923,12,16361,7,16361,Grocery,2018,123456919,42.62
47,4210653383785923,13,16362,5,16362,Gas,2018,123456919,56.69
125,4210653383785923,15,16363,1,16363,Education,2018,123456919,87.94
19,4210653383785923,22,16364,3,16364,Healthcare,2018,123456919,44.09
164,4210653383785923,16,16365,9,16365,Bills,2018,123456919,91.32
31,4210653383785923,27,16366,4,16366,Bills,2018,123456919,56.13
60,4210653383785923,17,16367,2,16367,Education,2018,123456919,31.22
73,4210653383785923,13,16368,6,16368,Education,2018,123456919,69.11
5,4210653383785923,8,16369,2,16369,Healthcare,2018,123456919,38.41
123,4210653383785923,3,16370,12,16370,Entertainment,2018,123456919,87.16
83,4210653383785923,10,16371,11,16371,Education,2018,123456919,75.06
42,4210653383785923,9,16372,10,16372,Grocery,2018,123456919,7.32
69,4210653383785923,24,16373,7,16373,Education,2018,123456919,7.74
164,4210653383785923,9,16374,6,16374,Gas,2018,123456919,51.27
14,4210653383785923,4,16375,9,16375,Education,2018,123456919,42.78
7,4210653383785923,20,16376,8,16376,Healthcare,2018,123456919,92.86
100,4210653311898082,27,16377,6,16377,Entertainment,2018,123456915,87.35
46,4210653311898082,8,16378,12,16378,Healthcare,2018,123456915,37.72
15,4210653311898082,8,16379,2,16379,Test,2018,123456915,45.68
54,4210653311898082,22,16380,5,16380,Entertainment,2018,123456915,55.96
124,4210653311898082,25,16381,4,16381,Grocery,2018,123456915,92.15
52,4210653311898082,20,16382,12,16382,Entertainment,2018,123456915,63.22
20,4210653311898082,1,16383,1,16383,Test,2018,123456915,70.67
69,4210653311898082,7,16384,4,16384,Entertainment,2018,123456915,70.38
70,4210653311898082,14,16385,12,16385,Gas,2018,123456915,42.09
83,4210653311898082,10,16386,12,16386,Bills,2018,123456915,68.12
42,4210653311898082,7,16387,4,16387,Healthcare,2018,123456915,96.3
166,4210653311898082,7,16388,6,16388,Entertainment,2018,123456915,42.66
80,4210653311898082,13,16389,7,16389,Grocery,2018,123456915,61.06
83,4210653311898082,14,16390,10,16390,Grocery,2018,123456915,85.87
156,4210653311898082,15,16391,7,16391,Entertainment,2018,123456915,49.61
118,4210653311898082,27,16392,1,16392,Healthcare,2018,123456915,49.4
107,4210653311898082,24,16393,6,16393,Grocery,2018,123456915,3.74
44,4210653311898082,20,16394,9,16394,Bills,2018,123456915,82.3
3,4210653311898082,21,16395,4,16395,Grocery,2018,123456915,84.26
149,4210653311898082,7,16396,10,16396,Entertainment,2018,123456915,85.13
95,4210653311898082,25,16397,12,16397,Entertainment,2018,123456915,85.17
5,4210653311898082,5,16398,10,16398,Grocery,2018,123456915,17.53
76,4210653311898082,18,16399,1,16399,Entertainment,2018,123456915,37.09
91,4210653311898082,4,16400,2,16400,Healthcare,2018,123456915,18.02
10,4210653311898082,17,16401,1,16401,Bills,2018,123456915,91.98
67,4210653311898082,13,16402,9,16402,Bills,2018,123456915,39.63
178,4210653311898082,22,16403,12,16403,Education,2018,123456915,65.65
66,4210653311898082,25,16404,7,16404,Education,2018,123456915,2.81
126,4210653336174751,28,16405,1,16405,Grocery,2018,123456905,19.43
156,4210653336174751,1,16406,10,16406,Entertainment,2018,123456905,5.52
27,4210653336174751,16,16407,1,16407,Bills,2018,123456905,44.32
4,4210653336174751,11,16408,7,16408,Gas,2018,123456905,42.73
70,4210653336174751,7,16409,11,16409,Healthcare,2018,123456905,32.16
7,4210653336174751,27,16410,11,16410,Education,2018,123456905,77.97
123,4210653336174751,21,16411,4,16411,Bills,2018,123456905,24.19
9,4210653336174751,9,16412,3,16412,Entertainment,2018,123456905,91.72
99,4210653336174751,26,16413,10,16413,Education,2018,123456905,69.75
180,4210653336174751,21,16414,3,16414,Entertainment,2018,123456905,77.46
79,4210653336174751,28,16415,7,16415,Grocery,2018,123456905,58.36
168,4210653336174751,9,16416,2,16416,Entertainment,2018,123456905,29.65
109,4210653336174751,13,16417,1,16417,Entertainment,2018,123456905,84.43
31,4210653336174751,22,16418,7,16418,Test,2018,123456905,62.47
12,4210653336174751,18,16419,8,16419,Gas,2018,123456905,77.32
156,4210653336174751,16,16420,2,16420,Gas,2018,123456905,46.05
75,4210653336174751,21,16421,11,16421,Test,2018,123456905,77.3
118,4210653336174751,25,16422,5,16422,Bills,2018,123456905,47.74
15,4210653336174751,11,16423,4,16423,Bills,2018,123456905,85.58
3,4210653336174751,20,16424,4,16424,Bills,2018,123456905,13.1
35,4210653336174751,25,16425,1,16425,Grocery,2018,123456905,71.97
15,4210653336174751,20,16426,7,16426,Grocery,2018,123456905,51.02
44,4210653336174751,6,16427,2,16427,Grocery,2018,123456905,24.69
2,4210653336174751,17,16428,10,16428,Gas,2018,123456905,80.54
175,4210653336174751,19,16429,5,16429,Entertainment,2018,123456905,7.94
54,4210653336174751,12,16430,2,16430,Bills,2018,123456905,89.19
40,4210653336174751,20,16431,6,16431,Healthcare,2018,123456905,38.05
18,4210653336174751,9,16432,10,16432,Education,2018,123456905,3.99
54,4210653336174751,13,16433,12,16433,Education,2018,123456905,13.91
124,4210653336174751,9,16434,8,16434,Test,2018,123456905,86.88
95,4210653336174751,7,16435,1,16435,Test,2018,123456905,96.69
63,4210653336174751,2,16436,1,16436,Education,2018,123456905,3.35
144,4210653336174751,15,16437,7,16437,Entertainment,2018,123456905,88.19
136,4210653336174751,15,16438,1,16438,Bills,2018,123456905,84.42
109,4210653336174751,5,16439,3,16439,Gas,2018,123456905,99.57
53,4210653336174751,18,16440,7,16440,Bills,2018,123456905,20.2
180,4210653336174751,8,16441,10,16441,Gas,2018,123456905,75.88
21,4210653336174751,18,16442,10,16442,Education,2018,123456905,29.76
29,4210653336174751,6,16443,3,16443,Gas,2018,123456905,89.66
22,4210653336174751,13,16444,4,16444,Healthcare,2018,123456905,1.23
69,4210653336174751,6,16445,1,16445,Healthcare,2018,123456905,23.76
67,4210653336174751,16,16446,2,16446,Education,2018,123456905,51.95
124,4210653336174751,14,16447,8,16447,Entertainment,2018,123456905,95.8
63,4210653336174751,3,16448,2,16448,Gas,2018,123456905,9.27
15,4210653390995615,25,16449,2,16449,Healthcare,2018,123456903,32.43
17,4210653390995615,5,16450,8,16450,Healthcare,2018,123456903,93.93
12,4210653390995615,5,16451,4,16451,Bills,2018,123456903,81.13
17,4210653390995615,5,16452,3,16452,Bills,2018,123456903,51.79
156,4210653390995615,26,16453,8,16453,Grocery,2018,123456903,76.49
100,4210653390995615,20,16454,5,16454,Grocery,2018,123456903,64.33
74,4210653390995615,6,16455,4,16455,Education,2018,123456903,76.62
42,4210653390995615,13,16456,10,16456,Gas,2018,123456903,30.95
40,4210653390995615,3,16457,8,16457,Healthcare,2018,123456903,100.05
170,4210653390995615,19,16458,9,16458,Healthcare,2018,123456903,11.94
44,4210653390995615,24,16459,12,16459,Gas,2018,123456903,82.28
170,4210653390995615,27,16460,10,16460,Healthcare,2018,123456903,2.97
100,4210653390995615,28,16461,1,16461,Healthcare,2018,123456903,37.99
104,4210653390995615,11,16462,1,16462,Entertainment,2018,123456903,27.16
50,4210653390995615,13,16463,6,16463,Bills,2018,123456903,47.99
95,4210653390995615,20,16464,6,16464,Bills,2018,123456903,45.91
178,4210653390995615,25,16465,12,16465,Grocery,2018,123456903,93.87
45,4210653390995615,1,16466,8,16466,Test,2018,123456903,44.86
24,4210653390995615,12,16467,5,16467,Healthcare,2018,123456903,92.82
115,4210653390995615,13,16468,5,16468,Healthcare,2018,123456903,15.7
156,4210653390995615,2,16469,3,16469,Gas,2018,123456903,47.83
73,4210653390995615,18,16470,4,16470,Gas,2018,123456903,11.04
19,4210653390995615,25,16471,4,16471,Bills,2018,123456903,98.62
81,4210653390995615,11,16472,10,16472,Grocery,2018,123456903,56.08
74,4210653390995615,19,16473,8,16473,Bills,2018,123456903,25.91
79,4210653390995615,5,16474,2,16474,Bills,2018,123456903,18.94
76,4210653390995615,26,16475,1,16475,Healthcare,2018,123456903,7.96
9,4210653390995615,6,16476,10,16476,Grocery,2018,123456903,96.35
135,4210653390995615,17,16477,6,16477,Gas,2018,123456903,51.18
27,4210653390995615,16,16478,8,16478,Entertainment,2018,123456903,10.06
85,4210653390995615,15,16479,11,16479,Education,2018,123456903,61.02
60,4210653390995615,17,16480,3,16480,Healthcare,2018,123456903,45.85
99,4210653390995615,16,16481,4,16481,Test,2018,123456903,52.66
15,4210653390995615,14,16482,8,16482,Gas,2018,123456903,65.86
188,4210653390995615,7,16483,11,16483,Grocery,2018,123456903,34.59
19,4210653390995615,7,16484,12,16484,Healthcare,2018,123456903,2.21
11,4210653390995615,8,16485,7,16485,Healthcare,2018,123456903,63.09
15,4210653390995615,26,16486,11,16486,Education,2018,123456903,6.85
180,4210653368371216,10,16487,5,16487,Test,2018,123456873,86.28
125,4210653368371216,16,16488,6,16488,Education,2018,123456873,83.09
58,4210653368371216,4,16489,8,16489,Education,2018,123456873,31.28
99,4210653368371216,21,16490,9,16490,Entertainment,2018,123456873,34.07
89,4210653368371216,8,16491,6,16491,Test,2018,123456873,45
125,4210653368371216,27,16492,12,16492,Bills,2018,123456873,19.87
123,4210653368371216,28,16493,3,16493,Bills,2018,123456873,65.13
121,4210653368371216,1,16494,5,16494,Grocery,2018,123456873,45.84
60,4210653368371216,8,16495,3,16495,Healthcare,2018,123456873,4.74
38,4210653368371216,12,16496,4,16496,Test,2018,123456873,18.39
12,4210653368371216,10,16497,6,16497,Healthcare,2018,123456873,8.73
123,4210653368371216,9,16498,10,16498,Education,2018,123456873,27.31
40,4210653368371216,22,16499,6,16499,Entertainment,2018,123456873,70.15
83,4210653368371216,25,16500,10,16500,Entertainment,2018,123456873,50.36
26,4210653368371216,26,16501,2,16501,Entertainment,2018,123456873,89.79
105,4210653368371216,6,16502,4,16502,Education,2018,123456873,46.17
115,4210653368371216,20,16503,2,16503,Gas,2018,123456873,47.1
44,4210653368371216,9,16504,11,16504,Test,2018,123456873,53.37
180,4210653368371216,23,16505,11,16505,Entertainment,2018,123456873,42.32
45,4210653368371216,16,16506,10,16506,Entertainment,2018,123456873,47.99
52,4210653368371216,12,16507,8,16507,Grocery,2018,123456873,2.11
50,4210653368371216,9,16508,7,16508,Gas,2018,123456873,95.57
58,4210653368371216,8,16509,3,16509,Education,2018,123456873,60.68
11,4210653368371216,21,16510,11,16510,Healthcare,2018,123456873,57.28
79,4210653330692448,10,16511,8,16511,Grocery,2018,123456866,17.09
93,4210653330692448,20,16512,12,16512,Grocery,2018,123456866,42.82
45,4210653330692448,6,16513,10,16513,Entertainment,2018,123456866,90.38
118,4210653330692448,13,16514,12,16514,Gas,2018,123456866,57.87
170,4210653330692448,6,16515,5,16515,Grocery,2018,123456866,10.69
100,4210653330692448,3,16516,6,16516,Bills,2018,123456866,48.61
60,4210653330692448,15,16517,4,16517,Gas,2018,123456866,100.47
38,4210653330692448,27,16518,3,16518,Test,2018,123456866,67.67
14,4210653330692448,28,16519,4,16519,Entertainment,2018,123456866,54.48
45,4210653330692448,22,16520,1,16520,Gas,2018,123456866,12.29
23,4210653330692448,15,16521,7,16521,Test,2018,123456866,70.96
12,4210653330692448,5,16522,6,16522,Education,2018,123456866,59.76
5,4210653330692448,7,16523,1,16523,Entertainment,2018,123456866,100.11
70,4210653330692448,12,16524,10,16524,Bills,2018,123456866,76.27
53,4210653330692448,10,16525,3,16525,Test,2018,123456866,54.6
188,4210653330692448,20,16526,11,16526,Entertainment,2018,123456866,16.04
5,4210653330692448,26,16527,6,16527,Education,2018,123456866,27.19
73,4210653330692448,21,16528,1,16528,Bills,2018,123456866,35.57
100,4210653330692448,18,16529,1,16529,Grocery,2018,123456866,82.76
93,4210653330692448,27,16530,12,16530,Test,2018,123456866,94.59
16,4210653330692448,2,16531,5,16531,Gas,2018,123456866,68.74
49,4210653330692448,20,16532,8,16532,Test,2018,123456866,33.51
78,4210653336673875,9,16533,8,16533,Healthcare,2018,123456862,61
144,4210653336673875,16,16534,11,16534,Grocery,2018,123456862,68.18
144,4210653336673875,10,16535,4,16535,Entertainment,2018,123456862,46.79
18,4210653336673875,26,16536,12,16536,Test,2018,123456862,48.44
57,4210653336673875,13,16537,3,16537,Bills,2018,123456862,99.98
72,4210653336673875,15,16538,10,16538,Healthcare,2018,123456862,21.04
72,4210653336673875,28,16539,12,16539,Grocery,2018,123456862,3.92
81,4210653336673875,2,16540,6,16540,Education,2018,123456862,63.45
20,4210653336673875,15,16541,7,16541,Healthcare,2018,123456862,35.54
50,4210653336673875,12,16542,10,16542,Test,2018,123456862,6.94
35,4210653336673875,10,16543,12,16543,Education,2018,123456862,49.89
54,4210653336673875,8,16544,5,16544,Bills,2018,123456862,8.06
53,4210653336673875,5,16545,3,16545,Bills,2018,123456862,79.82
79,4210653336673875,20,16546,3,16546,Gas,2018,123456862,71.5
73,4210653336673875,17,16547,5,16547,Education,2018,123456862,61.87
117,4210653336673875,12,16548,7,16548,Test,2018,123456862,4.97
115,4210653336673875,13,16549,1,16549,Healthcare,2018,123456862,78.33
103,4210653336673875,5,16550,5,16550,Grocery,2018,123456862,68.41
36,4210653336673875,14,16551,7,16551,Bills,2018,123456862,19.38
1,4210653336673875,18,16552,8,16552,Test,2018,123456862,19.63
175,4210653336673875,22,16553,12,16553,Entertainment,2018,123456862,83.28
10,4210653336673875,14,16554,2,16554,Grocery,2018,123456862,4.23
83,4210653336673875,1,16555,7,16555,Education,2018,123456862,24.18
2,4210653336673875,8,16556,10,16556,Test,2018,123456862,60.87
49,4210653336673875,5,16557,9,16557,Gas,2018,123456862,42.82
12,4210653336673875,25,16558,5,16558,Gas,2018,123456862,5.29
188,4210653336673875,21,16559,4,16559,Education,2018,123456862,77.5
29,4210653336673875,6,16560,6,16560,Bills,2018,123456862,40.87
20,4210653336673875,27,16561,5,16561,Gas,2018,123456862,86.74
57,4210653336673875,6,16562,5,16562,Entertainment,2018,123456862,34.13
50,4210653336673875,15,16563,8,16563,Test,2018,123456862,47.42
173,4210653336673875,14,16564,10,16564,Gas,2018,123456862,21.8
124,4210653336673875,26,16565,6,16565,Bills,2018,123456862,69.11
56,4210653336673875,28,16566,10,16566,Gas,2018,123456862,98.99
166,4210653336673875,7,16567,4,16567,Bills,2018,123456862,33.97
188,4210653336673875,22,16568,6,16568,Bills,2018,123456862,12.67
39,4210653336673875,8,16569,1,16569,Healthcare,2018,123456862,71.21
166,4210653336673875,18,16570,7,16570,Grocery,2018,123456862,44.97
145,4210653336673875,9,16571,4,16571,Gas,2018,123456862,79.08
28,4210653336673875,28,16572,12,16572,Test,2018,123456862,17.44
93,4210653336673875,3,16573,5,16573,Healthcare,2018,123456862,54.93
54,4210653336673875,6,16574,5,16574,Gas,2018,123456862,48.22
15,4210653336673875,5,16575,4,16575,Bills,2018,123456862,12.28
104,4210653336673875,10,16576,7,16576,Education,2018,123456862,80.83
50,4210653336673875,22,16577,7,16577,Healthcare,2018,123456862,2.83
72,4210653336673875,18,16578,12,16578,Test,2018,123456862,32.78
89,4210653336673875,26,16579,10,16579,Healthcare,2018,123456862,7.84
1,4210653336673875,9,16580,6,16580,Gas,2018,123456862,18.86
54,4210653336673875,14,16581,5,16581,Entertainment,2018,123456862,11.42
95,4210653336673875,9,16582,12,16582,Education,2018,123456862,83.67
56,4210653336673875,7,16583,8,16583,Entertainment,2018,123456862,91.74
85,4210653336673875,22,16584,2,16584,Bills,2018,123456862,70.82
17,4210653336673875,10,16585,3,16585,Entertainment,2018,123456862,37.01
81,4210653336673875,10,16586,1,16586,Grocery,2018,123456862,98.17
17,4210653336673875,2,16587,4,16587,Bills,2018,123456862,81.11
37,4210653336673875,26,16588,11,16588,Entertainment,2018,123456862,74.51
83,4210653336673875,19,16589,2,16589,Grocery,2018,123456862,9.72
85,4210653336673875,15,16590,11,16590,Test,2018,123456862,14.95
7,4210653336673875,24,16591,1,16591,Entertainment,2018,123456862,49.49
164,4210653336673875,8,16592,12,16592,Bills,2018,123456862,72.73
43,4210653336673875,26,16593,8,16593,Grocery,2018,123456862,93.43
118,4210653336673875,20,16594,11,16594,Healthcare,2018,123456862,21.23
42,4210653336673875,25,16595,2,16595,Entertainment,2018,123456862,49.88
15,4210653336673875,21,16596,3,16596,Bills,2018,123456862,97.08
121,4210653336673875,4,16597,10,16597,Test,2018,123456862,42.24
125,4210653336673875,12,16598,1,16598,Healthcare,2018,123456862,39.77
30,4210653336673875,5,16599,11,16599,Test,2018,123456862,59.88
12,4210653336673875,21,16600,6,16600,Grocery,2018,123456862,56.35
38,4210653336673875,2,16601,2,16601,Gas,2018,123456862,84.23
75,4210653336673875,18,16602,8,16602,Healthcare,2018,123456862,79.03
131,4210653336673875,27,16603,12,16603,Healthcare,2018,123456862,72.4
20,4210653336673875,28,16604,5,16604,Bills,2018,123456862,71.57
111,4210653336673875,21,16605,11,16605,Test,2018,123456862,50.04
11,4210653336673875,10,16606,5,16606,Education,2018,123456862,49.63
117,4210653336673875,15,16607,10,16607,Entertainment,2018,123456862,7.18
158,4210653336673875,3,16608,5,16608,Gas,2018,123456862,11.38
168,4210653336673875,18,16609,1,16609,Grocery,2018,123456862,98.73
103,4210653336673875,4,16610,1,16610,Bills,2018,123456862,15.9
43,4210653336673875,26,16611,5,16611,Grocery,2018,123456862,91.66
16,4210653336673875,8,16612,9,16612,Gas,2018,123456862,56.51
168,4210653336673875,28,16613,5,16613,Education,2018,123456862,51.48
109,4210653336673875,11,16614,2,16614,Bills,2018,123456862,19.13
114,4210653336673875,25,16615,3,16615,Gas,2018,123456862,41
156,4210653336673875,9,16616,3,16616,Grocery,2018,123456862,61.26
7,4210653336673875,13,16617,3,16617,Grocery,2018,123456862,53.76
135,4210653336673875,14,16618,4,16618,Bills,2018,123456862,55.06
76,4210653336673875,10,16619,10,16619,Healthcare,2018,123456862,91.58
19,4210653336673875,11,16620,12,16620,Test,2018,123456862,78.14
70,4210653336673875,15,16621,10,16621,Healthcare,2018,123456862,80.55
74,4210653336673875,13,16622,1,16622,Bills,2018,123456862,43.47
119,4210653336673875,25,16623,7,16623,Education,2018,123456862,44.74
12,4210653336673875,3,16624,3,16624,Education,2018,123456862,92.75
149,4210653336673875,2,16625,10,16625,Grocery,2018,123456862,93.45
76,4210653336673875,5,16626,2,16626,Bills,2018,123456862,38.35
149,4210653336673875,21,16627,12,16627,Entertainment,2018,123456862,14.07
20,4210653336673875,28,16628,5,16628,Grocery,2018,123456862,57.02
70,4210653336673875,8,16629,4,16629,Test,2018,123456862,74.23
30,4210653336673875,21,16630,7,16630,Education,2018,123456862,80.29
80,4210653370850340,11,16631,1,16631,Healthcare,2018,123456849,92.97
54,4210653370850340,23,16632,11,16632,Grocery,2018,123456849,52.06
46,4210653370850340,21,16633,11,16633,Grocery,2018,123456849,44.56
103,4210653370850340,21,16634,4,16634,Test,2018,123456849,28.47
158,4210653370850340,2,16635,3,16635,Education,2018,123456849,24.41
192,4210653370850340,28,16636,3,16636,Gas,2018,123456849,39.5
104,4210653370850340,7,16637,11,16637,Gas,2018,123456849,52.45
4,4210653370850340,25,16638,8,16638,Grocery,2018,123456849,49.64
4,4210653370850340,12,16639,9,16639,Test,2018,123456849,43.47
10,4210653370850340,7,16640,8,16640,Healthcare,2018,123456849,10.66
38,4210653370850340,3,16641,8,16641,Grocery,2018,123456849,4.38
99,4210653370850340,7,16642,7,16642,Education,2018,123456849,83.72
81,4210653370850340,15,16643,2,16643,Bills,2018,123456849,43.3
8,4210653370850340,7,16644,5,16644,Education,2018,123456849,54.12
125,4210653370850340,4,16645,7,16645,Test,2018,123456849,85.96
115,4210653370850340,19,16646,1,16646,Bills,2018,123456849,24.21
70,4210653370850340,6,16647,10,16647,Gas,2018,123456849,39.56
77,4210653370850340,16,16648,6,16648,Entertainment,2018,123456849,86.76
103,4210653370850340,10,16649,5,16649,Entertainment,2018,123456849,38.44
192,4210653370850340,16,16650,4,16650,Gas,2018,123456849,19.62
1,4210653370850340,17,16651,10,16651,Entertainment,2018,123456849,77.62
144,4210653370850340,23,16652,9,16652,Education,2018,123456849,38.2
99,4210653370850340,9,16653,9,16653,Bills,2018,123456849,23.18
54,4210653370850340,15,16654,2,16654,Entertainment,2018,123456849,34.87
114,4210653370850340,8,16655,8,16655,Entertainment,2018,123456849,62.1
80,4210653370850340,1,16656,12,16656,Test,2018,123456849,83.08
46,4210653370850340,22,16657,12,16657,Bills,2018,123456849,66.9
29,4210653370850340,9,16658,7,16658,Bills,2018,123456849,80.64
124,4210653370850340,23,16659,7,16659,Healthcare,2018,123456849,97.97
2,4210653370850340,7,16660,9,16660,Education,2018,123456849,42.14
21,4210653370850340,12,16661,4,16661,Entertainment,2018,123456849,77.59
123,4210653370850340,8,16662,2,16662,Healthcare,2018,123456849,17.39
18,4210653370850340,24,16663,2,16663,Test,2018,123456849,21.01
144,4210653370850340,11,16664,3,16664,Test,2018,123456849,6.77
90,4210653370850340,6,16665,11,16665,Healthcare,2018,123456849,12.07
45,4210653370850340,25,16666,3,16666,Entertainment,2018,123456849,25.26
118,4210653370850340,20,16667,8,16667,Test,2018,123456849,42.89
131,4210653370850340,16,16668,8,16668,Entertainment,2018,123456849,76.14
70,4210653370850340,7,16669,10,16669,Gas,2018,123456849,6.23
2,4210653370850340,13,16670,1,16670,Bills,2018,123456849,41.68
69,4210653370850340,4,16671,2,16671,Grocery,2018,123456849,22.64
43,4210653370850340,4,16672,7,16672,Grocery,2018,123456849,95.36
53,4210653370850340,21,16673,5,16673,Test,2018,123456849,78.76
29,4210653370850340,13,16674,3,16674,Test,2018,123456849,92.57
135,4210653370850340,23,16675,4,16675,Grocery,2018,123456849,74.17
170,4210653370850340,9,16676,10,16676,Grocery,2018,123456849,35.29
29,4210653370850340,28,16677,7,16677,Gas,2018,123456849,36.33
114,4210653370850340,15,16678,4,16678,Healthcare,2018,123456849,49.9
69,4210653370850340,14,16679,6,16679,Gas,2018,123456849,92.26
124,4210653370850340,22,16680,8,16680,Bills,2018,123456849,96.6
118,4210653370850340,4,16681,4,16681,Gas,2018,123456849,3.99
158,4210653370850340,24,16682,1,16682,Education,2018,123456849,17.29
7,4210653370850340,26,16683,5,16683,Grocery,2018,123456849,87.29
70,4210653370850340,10,16684,2,16684,Gas,2018,123456849,96.59
51,4210653370850340,21,16685,4,16685,Education,2018,123456849,65.22
15,4210653370850340,6,16686,9,16686,Bills,2018,123456849,27.79
4,4210653370850340,7,16687,7,16687,Grocery,2018,123456849,99.24
56,4210653370850340,1,16688,2,16688,Grocery,2018,123456849,72.23
158,4210653370850340,28,16689,7,16689,Test,2018,123456849,96.13
123,4210653370850340,7,16690,3,16690,Education,2018,123456849,13.91
11,4210653370850340,1,16691,12,16691,Healthcare,2018,123456849,27.59
21,4210653370850340,26,16692,10,16692,Education,2018,123456849,80.84
9,4210653370850340,26,16693,5,16693,Education,2018,123456849,63.88
17,4210653370850340,18,16694,3,16694,Healthcare,2018,123456849,42.49
43,4210653370850340,24,16695,4,16695,Education,2018,123456849,58.69
27,4210653370850340,7,16696,10,16696,Grocery,2018,123456849,80.27
28,4210653370850340,4,16697,4,16697,Gas,2018,123456849,72.39
42,4210653370850340,3,16698,10,16698,Education,2018,123456849,19.41
11,4210653370850340,17,16699,8,16699,Test,2018,123456849,36.99
104,4210653370850340,11,16700,6,16700,Test,2018,123456849,46.05
45,4210653370850340,26,16701,7,16701,Gas,2018,123456849,1.88
60,4210653370850340,24,16702,11,16702,Education,2018,123456849,76.5
1,4210653370850340,21,16703,12,16703,Grocery,2018,123456849,37.6
124,4210653370850340,24,16704,11,16704,Entertainment,2018,123456849,79.79
188,4210653370850340,6,16705,4,16705,Bills,2018,123456849,32.86
24,4210653370850340,3,16706,6,16706,Grocery,2018,123456849,37.95
4,4210653370850340,9,16707,4,16707,Entertainment,2018,123456849,95.04
93,4210653370850340,23,16708,4,16708,Education,2018,123456849,53.87
50,4210653370850340,8,16709,11,16709,Healthcare,2018,123456849,78.65
69,4210653370850340,5,16710,7,16710,Gas,2018,123456849,47.14
85,4210653370850340,21,16711,6,16711,Entertainment,2018,123456849,19.53
31,4210653370850340,16,16712,3,16712,Education,2018,123456849,86.41
17,4210653370850340,14,16713,5,16713,Entertainment,2018,123456849,56.7
17,4210653370850340,24,16714,9,16714,Education,2018,123456849,41.89
121,4210653370850340,2,16715,11,16715,Entertainment,2018,123456849,10.23
139,4210653370850340,1,16716,3,16716,Healthcare,2018,123456849,45.49
149,4210653370850340,16,16717,6,16717,Bills,2018,123456849,16.99
66,4210653370850340,19,16718,12,16718,Entertainment,2018,123456849,5.7
125,4210653370850340,4,16719,3,16719,Bills,2018,123456849,29.93
75,4210653370850340,21,16720,1,16720,Grocery,2018,123456849,52.15
63,4210653370850340,6,16721,10,16721,Education,2018,123456849,62.95
35,4210653370850340,21,16722,10,16722,Bills,2018,123456849,50.06
166,4210653370850340,18,16723,8,16723,Education,2018,123456849,74.1
2,4210653370850340,25,16724,1,16724,Education,2018,123456849,10.5
158,4210653370850340,6,16725,7,16725,Test,2018,123456849,67.68
1,4210653370850340,28,16726,7,16726,Entertainment,2018,123456849,18.67
180,4210653370850340,4,16727,10,16727,Gas,2018,123456849,97.66
124,4210653370850340,6,16728,10,16728,Test,2018,123456849,84.66
23,4210653388256179,28,16729,2,16729,Education,2018,123456847,77.62
90,4210653388256179,25,16730,11,16730,Entertainment,2018,123456847,56.82
76,4210653388256179,5,16731,4,16731,Test,2018,123456847,23.08
54,4210653388256179,22,16732,10,16732,Healthcare,2018,123456847,63.92
160,4210653388256179,7,16733,3,16733,Education,2018,123456847,35.65
109,4210653388256179,24,16734,1,16734,Education,2018,123456847,79.24
192,4210653388256179,15,16735,5,16735,Entertainment,2018,123456847,35.96
42,4210653388256179,17,16736,4,16736,Test,2018,123456847,95.95
50,4210653388256179,14,16737,9,16737,Healthcare,2018,123456847,9.47
